hour,flow_mean_avg__original,flow_mean_avg__slow_trend,flow_mean_avg__diurnal,flow_mean_avg__fast_residual,occupancy_avg__original,occupancy_avg__slow_trend,occupancy_avg__diurnal,occupancy_avg__fast_residual
2025-08-14 00:00:00,,0.36612359398294964,,,,0.052514341997464895,,
2025-08-14 01:00:00,,0.36612359398294964,,,,0.052514341997464895,,
2025-08-14 02:00:00,,0.36831287692653913,,,,0.0535455890991158,,
2025-08-14 03:00:00,,0.36857281362289834,,,,0.0544899678476473,,
2025-08-14 04:00:00,,0.370754961403264,,,,0.0544899678476473,,
2025-08-14 05:00:00,,0.370754961403264,0.03720851630221141,,,0.0544899678476473,0.008877554275645811,
2025-08-14 06:00:00,,0.370754961403264,0.06379907884973524,,,0.0544899678476473,0.013959169481704786,
2025-08-14 07:00:00,0.4891874290198603,0.370754961403264,0.05158916805735151,0.06684329955924476,0.078228346232525,0.0544899678476473,0.010998768331582648,0.012739610053295056
2025-08-14 08:00:00,0.4272973635293539,0.370754961403264,0.03251428057738486,0.02402812154870499,0.0633918485863785,0.0544899678476473,0.006621512178971146,0.0022803685597600565
2025-08-14 09:00:00,0.4473543807548908,0.370754961403264,-0.011215359814567616,0.0878147791661944,0.0657509115549987,0.0544899678476473,-0.0025114515999457737,0.013772395307297168
2025-08-14 10:00:00,0.3492603851943528,0.370754961403264,-0.015655908346246125,-0.005838667862665084,0.0474971692790453,0.0544899678476473,-0.005193766966032606,-0.001799031602569394
2025-08-14 11:00:00,0.3222452493329544,0.370754961403264,-0.021658051319174688,-0.026851660751134942,0.0440605315379026,0.0544899678476473,-0.006393923602499459,-0.004035512707245243
2025-08-14 12:00:00,0.3436062234941791,0.370754961403264,-0.016719502878705713,-0.01042923503037924,0.0489331075809541,0.0544899678476473,-0.005530853905197335,-2.6006361495863918e-05
2025-08-14 13:00:00,0.3147279172389455,0.370754961403264,-0.02375654941752812,-0.032270494746790404,0.0422454742278798,0.0544899678476473,-0.005347064978707423,-0.006897428641060074
2025-08-14 14:00:00,0.4502401279580089,0.370754961403264,-0.004227938303870607,0.08371310485861547,0.0654302457428545,0.0544899678476473,-0.00162069623684832,0.012560974132055518
2025-08-14 15:00:00,0.4012715677188115,0.370754961403264,0.01721732556578147,0.01329928074976601,0.0603024548050763,0.0544899678476473,0.0035515406225973766,0.002260946334831626
2025-08-14 16:00:00,0.4410069180516713,0.370754961403264,0.06096575042754667,0.009286206220860606,0.0711943806807642,0.0544899678476473,0.014096161907152868,0.002608250925964029
2025-08-14 17:00:00,0.4654163231452306,0.370754961403264,0.07018522329450992,0.024476138447456677,0.0843327907986111,0.0544899678476473,0.017460073923253838,0.012382749027709961
2025-08-14 18:00:00,,0.370754961403264,0.08610175636588246,,,0.0544899678476473,0.021316204374252523,
2025-08-14 19:00:00,,0.370754961403264,0.048221676885388025,,,0.0544899678476473,0.013416158182290966,
2025-08-14 20:00:00,,0.370754961403264,,,,0.0544899678476473,,
2025-08-14 21:00:00,,0.3763570612732841,,,,0.054858379417084,,
2025-08-14 22:00:00,,0.3763570612732841,,,,0.054858379417084,,
2025-08-14 23:00:00,,0.38013786353423784,,,,0.055109777387466696,,
