date,temp_am_min_c,temp_am_max_c,temp_pm_c,rh_am_pct,rh_pm_pct,source_file,day_index,temp_day_mean_c,temp_am_range_c,temp_am_pm_swing_c,rh_day_mean_pct,rh_am_pm_change_pct,temp_rate_c_per_day,rh_rate_pct_per_day,temp_roll_mean_c,rh_roll_mean_pct,temp_roll_slope_c_per_day
2025-09-23,21.1,25.0,23.6,43.0,56,Room 3-Temperature and Relative Humidity September 2025.xlsx,110,23.233333333333334,3.8999999999999986,0.5500000000000007,49.5,13.0,0.16666666666666785,7.0,23.347619047619048,48.0,-0.011904761904764357
2025-09-24,20.8,25.6,23.5,50.0,43,Room 3-Temperature and Relative Humidity September 2025.xlsx,111,23.3,4.800000000000001,0.29999999999999716,46.5,-7.0,0.06666666666666643,-3.0,23.27142857142857,48.285714285714285,0.019047619047616825
2025-09-25,23.2,25.0,23.4,42.0,44,Room 3-Temperature and Relative Humidity September 2025.xlsx,112,23.866666666666664,1.8000000000000007,-0.7000000000000028,43.0,2.0,0.5666666666666629,-3.5,23.35238095238095,48.5,0.06190476190475985
2025-09-26,20.8,24.8,23.6,70.0,65,Room 3-Temperature and Relative Humidity September 2025.xlsx,113,23.066666666666666,4.0,0.8000000000000007,67.5,-5.0,-0.7999999999999972,24.5,23.36190476190476,48.857142857142854,-0.002380952380956088
2025-09-27,22.0,23.9,23.6,47.0,44,Room 3-Temperature and Relative Humidity September 2025.xlsx,114,23.166666666666668,1.8999999999999986,0.6500000000000021,45.5,-3.0,0.10000000000000142,-22.0,23.385714285714283,48.0,-0.016666666666667298
2025-09-28,22.9,24.9,23.5,45.0,45,Room 3-Temperature and Relative Humidity September 2025.xlsx,115,23.766666666666666,2.0,-0.3999999999999986,45.0,0.0,0.5999999999999979,-0.5,23.31904761904762,47.42857142857143,-0.08809523809523992
2025-09-29,21.2,24.8,23.4,48.0,42,Room 3-Temperature and Relative Humidity September 2025.xlsx,116,23.133333333333336,3.6000000000000014,0.3999999999999986,45.0,-6.0,-0.6333333333333293,0.0,23.2,47.5,-0.040476190476192726
2025-09-30,21.9,24.9,23.4,44.0,43,Room 3-Temperature and Relative Humidity September 2025.xlsx,117,23.399999999999995,3.0,0.0,43.5,-1.0,0.2666666666666586,-1.5,23.2,44.07142857142857,-0.07380952380952699
2025-10-01,20.9,24.7,22.9,43.0,42,Room 3-Temperature and Relative Humidity October 2025.xlsx,118,22.833333333333332,3.8000000000000007,0.10000000000000142,42.5,-1.0,-0.5666666666666629,-1.0,23.176190476190477,43.714285714285715,-0.1000000000000012
2025-10-02,21.2,24.5,23.4,43.0,44,Room 3-Temperature and Relative Humidity October 2025.xlsx,119,23.03333333333333,3.3000000000000007,0.5499999999999972,43.5,1.0,0.1999999999999993,1.0,23.08095238095238,42.07142857142857,-0.023809523809525886
2025-10-03,20.9,24.9,23.4,43.0,44,Room 3-Temperature and Relative Humidity October 2025.xlsx,120,23.066666666666663,4.0,0.5,43.5,1.0,0.03333333333333144,0.0,23.057142857142857,42.714285714285715,-0.028571428571430187
2025-10-04,20.8,24.8,23.4,43.0,43,Room 3-Temperature and Relative Humidity October 2025.xlsx,121,23.0,4.0,0.5999999999999979,43.0,0.0,-0.06666666666666288,-0.5,23.095238095238095,44.214285714285715,0.08571428571428434
2025-10-05,21.0,24.7,23.6,43.0,24,Room 3-Temperature and Relative Humidity October 2025.xlsx,122,23.100000000000005,3.6999999999999993,0.75,33.5,-19.0,0.10000000000000497,-9.5,23.20952380952381,46.714285714285715,0.10595238095238069
2025-10-06,20.7,24.6,23.6,44.0,55,Room 3-Temperature and Relative Humidity October 2025.xlsx,123,22.96666666666667,3.900000000000002,0.9500000000000028,49.5,11.0,-0.1333333333333364,16.0,23.333333333333336,46.714285714285715,0.1547619047619037
2025-10-07,23.1,24.3,23.6,51.0,57,Room 3-Temperature and Relative Humidity October 2025.xlsx,124,23.666666666666668,1.1999999999999993,-0.10000000000000142,54.0,6.0,0.6999999999999993,4.5,23.485714285714288,46.714285714285715,0.20238095238095152
2025-10-08,23.1,24.3,23.5,58.0,62,Room 3-Temperature and Relative Humidity October 2025.xlsx,125,23.633333333333336,1.1999999999999993,-0.20000000000000284,60.0,4.0,-0.03333333333333144,6.0,23.614285714285717,47.07142857142857,0.1773809523809496
2025-10-09,23.0,24.4,24.3,44.0,43,Room 3-Temperature and Relative Humidity October 2025.xlsx,126,23.900000000000002,1.3999999999999986,0.6000000000000014,43.5,-1.0,0.2666666666666657,-16.5,23.61904761904762,48.5,0.05238095238095238
2025-10-10,23.7,24.7,24.0,43.0,44,Room 3-Temperature and Relative Humidity October 2025.xlsx,127,24.133333333333336,1.0,-0.1999999999999993,43.5,1.0,0.23333333333333428,0.0,23.62857142857143,47.642857142857146,-0.10357142857143228
2025-10-11,23.2,24.9,23.6,42.0,49,Room 3-Temperature and Relative Humidity October 2025.xlsx,128,23.899999999999995,1.6999999999999993,-0.44999999999999574,45.5,7.0,-0.2333333333333414,2.0,23.476190476190478,45.785714285714285,-0.20833333333333767
2025-10-12,21.0,24.8,23.6,43.0,44,Room 3-Temperature and Relative Humidity October 2025.xlsx,129,23.133333333333336,3.8000000000000007,0.7000000000000028,43.5,1.0,-0.7666666666666586,-2.0,23.4047619047619,43.785714285714285,-0.22261904761904971
2025-10-13,21.0,24.7,23.4,43.0,44,Room 3-Temperature and Relative Humidity October 2025.xlsx,130,23.03333333333333,3.6999999999999993,0.5499999999999972,43.5,1.0,-0.10000000000000497,0.0,23.309523809523807,43.785714285714285,-0.17023809523809605
2025-10-14,20.0,24.0,23.8,39.0,43,Room 3-Temperature and Relative Humidity October 2025.xlsx,131,22.599999999999998,4.0,1.8000000000000007,41.0,4.0,-0.43333333333333357,-2.5,23.17142857142857,43.785714285714285,-0.06785714285714316
2025-10-15,21.1,24.7,23.6,43.0,49,Room 3-Temperature and Relative Humidity October 2025.xlsx,132,23.133333333333336,3.599999999999998,0.7000000000000028,46.0,6.0,0.5333333333333385,5.0,23.052380952380954,43.357142857142854,0.024999999999996924
2025-10-16,21.1,24.8,23.8,43.0,44,Room 3-Temperature and Relative Humidity October 2025.xlsx,133,23.233333333333334,3.6999999999999993,0.8499999999999979,43.5,1.0,0.09999999999999787,-2.5,23.14761904761905,43.642857142857146,0.11666666666666425
2025-10-17,21.0,24.8,23.7,43.0,44,Room 3-Temperature and Relative Humidity October 2025.xlsx,134,23.166666666666668,3.8000000000000007,0.8000000000000007,43.5,1.0,-0.06666666666666643,0.0,23.24761904761905,43.714285714285715,0.1630952380952377
2025-10-18,21.0,24.6,23.6,40.0,45,Room 3-Temperature and Relative Humidity October 2025.xlsx,135,23.066666666666666,3.6000000000000014,0.8000000000000007,42.5,5.0,-0.10000000000000142,-1.0,23.31904761904762,45.07142857142857,0.05476190476190132
2025-10-19,22.8,24.8,23.8,43.0,48,Room 3-Temperature and Relative Humidity October 2025.xlsx,136,23.8,2.0,0.0,45.5,5.0,0.7333333333333343,3.0,23.295238095238098,44.857142857142854,-0.009523809523811396
2025-10-20,22.6,24.6,24.0,43.0,45,Room 3-Temperature and Relative Humidity October 2025.xlsx,137,23.733333333333334,2.0,0.3999999999999986,44.0,2.0,-0.06666666666666643,-1.5,23.23809523809524,45.285714285714285,-0.06785714285714622
2025-10-21,20.6,25.3,23.4,50.0,51,Room 3-Temperature and Relative Humidity October 2025.xlsx,138,23.100000000000005,4.699999999999999,0.44999999999999574,50.5,1.0,-0.6333333333333293,6.5,23.333333333333336,45.214285714285715,-0.014285714285716074
2025-10-22,20.8,24.7,23.4,45.0,44,Room 3-Temperature and Relative Humidity October 2025.xlsx,139,22.96666666666667,3.8999999999999986,0.6499999999999986,44.5,-1.0,-0.1333333333333364,-6.0,23.4,45.285714285714285,-0.03095238095238338
2025-10-23,20.5,24.4,23.6,52.0,41,Room 3-Temperature and Relative Humidity October 2025.xlsx,140,22.833333333333332,3.8999999999999986,1.1500000000000021,46.5,-11.0,-0.1333333333333364,2.0,23.295238095238094,45.0,-0.009523809523812822
2025-10-24,23.1,24.8,23.6,42.0,44,Room 3-Temperature and Relative Humidity October 2025.xlsx,141,23.833333333333332,1.6999999999999993,-0.3500000000000014,43.0,2.0,1.0,-3.5,23.257142857142856,44.857142857142854,0.07142857142856641
2025-10-25,22.1,24.9,23.6,42.0,44,Room 3-Temperature and Relative Humidity October 2025.xlsx,142,23.53333333333333,2.799999999999997,0.10000000000000142,43.0,2.0,-0.3000000000000007,0.0,23.423809523809524,43.357142857142854,0.15714285714285503
2025-10-26,20.8,24.9,23.5,43.0,44,Room 3-Temperature and Relative Humidity October 2025.xlsx,143,23.066666666666666,4.099999999999998,0.6499999999999986,43.5,1.0,-0.466666666666665,0.5,23.457142857142856,41.785714285714285,0.06785714285714223
2025-10-27,21.1,24.9,24.4,43.0,43,Room 3-Temperature and Relative Humidity October 2025.xlsx,144,23.46666666666667,3.799999999999997,1.3999999999999986,43.0,0.0,0.40000000000000213,-0.5,23.576190476190476,40.214285714285715,0.0011904761904734812
2025-10-28,23.9,25.1,23.8,43.0,37,Room 3-Temperature and Relative Humidity October 2025.xlsx,145,24.266666666666666,1.2000000000000028,-0.6999999999999993,40.0,-6.0,0.7999999999999972,-3.0,23.542857142857144,41.857142857142854,0.040476190476188334
2025-10-29,21.8,24.3,23.5,33.0,34,Room 3-Temperature and Relative Humidity October 2025.xlsx,146,23.2,2.5,0.4499999999999993,33.5,1.0,-1.0666666666666664,-6.5,23.544444444444448,41.666666666666664,0.06285714285714349
2025-10-30,23.3,24.1,23.6,33.0,38,Room 3-Temperature and Relative Humidity October 2025.xlsx,147,23.666666666666668,0.8000000000000007,-0.10000000000000142,35.5,5.0,0.46666666666666856,2.0,23.64,41.3,-0.03333333333333047
2025-10-31,23.1,24.1,23.6,48.0,61,Room 3-Temperature and Relative Humidity October 2025.xlsx,148,23.600000000000005,1.0,0.0,54.5,13.0,-0.06666666666666288,19.0,23.683333333333334,40.875,-0.15333333333332802
