time,zv,za,maha
2025-08-17 15:00:00,1.121597586692501,-0.38888367162804877,1.2894744560769542
2025-08-17 16:00:00,1.063848107104468,0.2959916210800594,1.6545082571605958
2025-08-17 17:00:00,3.0762316092025213,-0.6206398763210448,3.731868787735626
2025-08-18 07:00:00,2.0906598771605545,-0.7488141625456137,2.3952488419133457
2025-08-18 08:00:00,1.0821060573583883,-0.7739988438078631,1.1976223192644209
2025-08-18 09:00:00,0.7667216871473439,-0.8209097545671479,0.9446554913007679
2025-08-18 10:00:00,-0.20747613721793987,-0.6250611963236472,0.9511722067064262
2025-08-18 11:00:00,1.2817986250340587,-0.7841011200753006,1.4104980323505991
2025-08-18 12:00:00,0.07992032041277455,-0.6619013068832059,0.7558008780907681
2025-08-18 13:00:00,0.44146287253567074,-0.5943730490911314,0.6253725859805475
2025-08-18 14:00:00,0.30996440217709353,-0.35267600589650394,0.3940273113410905
2025-08-18 15:00:00,1.1455827838727515,-0.4037350070269916,1.314751596538548
2025-08-18 16:00:00,1.7549896738219786,-0.03053391184302538,2.323984082928703
2025-08-18 17:00:00,0.003718171054934875,-0.7211107757356324,0.881008567663384
2025-08-19 07:00:00,1.9922418876397423,-0.7781468898840089,2.2617284006188725
2025-08-19 08:00:00,0.8175580307682655,-0.8150641890104046,0.9762896642319109
2025-08-19 09:00:00,0.9459095692590119,-0.7754032185993028,1.0666892437084665
2025-08-19 10:00:00,0.0023549390393227355,-0.7494233613275607,0.9167369417477566
2025-08-19 11:00:00,-0.169553506801156,-0.6832300148180808,0.9837685131704091
2025-08-19 12:00:00,3.228941287420684,-0.6744907594765952,3.9053200004189113
2025-08-20 11:00:00,0.8165311237510262,-0.6993557898874032,0.9295299884189367
2025-08-20 12:00:00,-0.7530606017946804,-0.5624641655156967,1.508240502129245
2025-08-20 13:00:00,0.017370308767859697,-0.493439877599634,0.5919180668760851
2025-08-21 11:00:00,2.8921120966224003,-0.534718680683265,3.534091986326295
2025-08-21 13:00:00,0.7814695395564583,-0.4107840692903558,0.8644920456670045
2025-08-21 14:00:00,0.7256237427552911,-0.7148548253320912,0.8624868543247056
2025-08-21 15:00:00,1.76002417549978,-0.4023137558187237,2.111423295398627
2025-08-21 16:00:00,1.7117311712350003,-0.2281253034107331,2.141009868293721
2025-08-21 17:00:00,4.293940065383084,-0.7736424812129384,5.257937636984818
2025-08-22 07:00:00,1.9419487226831262,-0.7191796441228775,2.216981748490671
2025-08-22 08:00:00,1.7585479697146649,-0.8740545745094653,1.9526830890869935
2025-08-22 09:00:00,0.2982580458478926,-0.8043185979078937,0.8275732553872536
2025-08-22 10:00:00,1.5936344029889091,-0.4847178884714808,1.8579539277327257
2025-08-22 11:00:00,0.5054300626622397,-0.6232805970335931,0.6740289794620785
2025-08-22 12:00:00,0.21441026268444752,-0.7009696360047765,0.7354735298508036
2025-08-22 13:00:00,0.2885561072888903,-0.6228712043960783,0.6304722541851925
2025-08-22 14:00:00,0.9499510896573861,-0.39098791718371195,1.0726958475999977
2025-08-22 15:00:00,1.647462017272648,-0.6195676701642371,1.8777360839569484
2025-08-22 16:00:00,2.012207041144732,0.029745681298516128,2.7095512101146637
2025-08-22 17:00:00,4.452234999973423,-0.7141406118283166,5.499953493284116
2025-08-23 07:00:00,2.2346638922660786,-0.6796684087234454,2.6053141062395215
