time,vid_row_present,vid_flow_mean_avg,vid_flow_mean_std,vid_flow_var_avg,vid_occupancy_avg,vid_occupancy_std,vid_occupancy_p90,vid_n_frames_lit,vid_dark_fraction,vid_file_count,aud_rms_db_mean,aud_centroid_hz_mean,aud_flux_mean,aud_zcr_mean,aud_flatness_mean,aud_voc_frac_mean,aud_voc_activity_frac,aud_transient_rate,aud_ste_db_mean,aud_n_frames,aud_gap_hours_since_prev,env_temp_day_mean_c,env_temp_am_min_c,env_temp_am_max_c,env_temp_pm_c,env_temp_am_range_c,env_temp_am_pm_swing_c,env_rh_day_mean_pct,env_rh_am_pm_change_pct,env_temp_rate_c_per_day,env_temp_roll_mean_c,env_temp_roll_slope_c_per_day,env_day_index,has_video_lit,has_audio,has_env
2025-06-08 03:00:00,False,,,,,,,,,,-28.342222,753.8727606609189,11.320336692188269,0.0335947210212517,0.0015354664,0.008064051,0.0019299525071595,8.893790355573739e-06,28.922256,112438.0,1.0,32.49999999999999,32.3,32.9,32.3,0.6000000000000014,-0.2999999999999971,14.5,-1.0,-7.105427357601002e-15,32.1047619047619,0.3199999999999974,3,False,True,True
2025-06-08 04:00:00,False,,,,,,,,,,-28.478588,743.3352627952628,11.38795757021648,0.0316218281825317,0.0014726503,0.0057722037,0.0002223447588893,0.0,28.787426,112438.0,1.0,32.49999999999999,32.3,32.9,32.3,0.6000000000000014,-0.2999999999999971,14.5,-1.0,-7.105427357601002e-15,32.1047619047619,0.3199999999999974,3,False,True,True
2025-06-08 05:00:00,False,,,,,,,,,,-28.874521,760.382809046091,11.32607214208236,0.0342303230447001,0.0014040788,0.0111129945,0.0049182660666322,0.0,28.404646,112438.0,1.0,32.49999999999999,32.3,32.9,32.3,0.6000000000000014,-0.2999999999999971,14.5,-1.0,-7.105427357601002e-15,32.1047619047619,0.3199999999999974,3,False,True,True
2025-06-08 06:00:00,False,,,,,,,,,,-29.1018,731.4119762208089,11.078206049598466,0.0309802593290302,0.0013595602,0.0054081064,8.893790355573739e-06,0.0,28.185963,112438.0,1.0,32.49999999999999,32.3,32.9,32.3,0.6000000000000014,-0.2999999999999971,14.5,-1.0,-7.105427357601002e-15,32.1047619047619,0.3199999999999974,3,False,True,True
2025-06-08 07:00:00,False,,,,,,,,,,-26.594688,605.4649663297845,13.731046531783912,0.0263829948227022,0.0007844397,0.0029548572,0.0,0.0,30.667192,56219.0,1.0,32.49999999999999,32.3,32.9,32.3,0.6000000000000014,-0.2999999999999971,14.5,-1.0,-7.105427357601002e-15,32.1047619047619,0.3199999999999974,3,False,True,True
2025-06-08 08:00:00,False,,,,,,,,,,-27.896564,757.6889166704444,12.63407158758034,0.0305338808164109,0.0016192939,0.006039547,0.0006763009895351,0.0,29.385897,56188.0,1.0,32.49999999999999,32.3,32.9,32.3,0.6000000000000014,-0.2999999999999971,14.5,-1.0,-7.105427357601002e-15,32.1047619047619,0.3199999999999974,3,False,True,True
2025-06-08 09:00:00,False,,,,,,,,,,-27.626196,688.5847187190715,12.788827580307588,0.0275882944934097,0.0010579176,0.004429651,0.0001600882264003,0.0,29.64185,56219.0,1.0,32.49999999999999,32.3,32.9,32.3,0.6000000000000014,-0.2999999999999971,14.5,-1.0,-7.105427357601002e-15,32.1047619047619,0.3199999999999974,3,False,True,True
2025-06-08 10:00:00,False,,,,,,,,,,,,,,,,,,,,,32.49999999999999,32.3,32.9,32.3,0.6000000000000014,-0.2999999999999971,14.5,-1.0,-7.105427357601002e-15,32.1047619047619,0.3199999999999974,3,False,False,True
2025-06-08 11:00:00,False,,,,,,,,,,,,,,,,,,,,,32.49999999999999,32.3,32.9,32.3,0.6000000000000014,-0.2999999999999971,14.5,-1.0,-7.105427357601002e-15,32.1047619047619,0.3199999999999974,3,False,False,True
2025-06-08 12:00:00,False,,,,,,,,,,-28.660353,670.5838433271432,9.679643162827508,0.0293507414919778,0.0010161155,0.0041452707,0.0,0.0,28.621552,56219.0,3.0,32.49999999999999,32.3,32.9,32.3,0.6000000000000014,-0.2999999999999971,14.5,-1.0,-7.105427357601002e-15,32.1047619047619,0.3199999999999974,3,False,True,True
